NaCl 100*14*6

8400 atoms

2 atom types

  -1.500000000    279.1900000  xlo xhi		#模拟盒子x尺寸
  -1.500000000    39.53000000  ylo yhi
  -1.500000000    16.05000000  zlo zhi
  
Masses		# 原子质量

1 22.9898	# Na
2 35.45		# Cl

Atoms		#原子编号 种类 x y z

1724		1		1		87.11		25.29		0
1725		2		-1		87.11		25.29		2.81
1726		2		-1		87.11		22.48		0
1727		2		-1		84.3		25.29		0
1728		2		-1		84.3		22.48		2.81
1729		1		1		89.92		22.48		0
1730		1		1		89.92		25.29		2.81
1731		1		1		92.73		22.48		2.81
1732		1		1		92.73		25.29		0
1733		2		-1		92.73		25.29		2.81
1734		2		-1		92.73		22.48		0
1735		2		-1		89.92		25.29		0
1736		2		-1		89.92		22.48		2.81
1737		1		1		95.54		22.48		0
1738		1		1		95.54		25.29		2.81
1739		1		1		98.35		22.48		2.81
1740		1		1		98.35		25.29		0
1741		2		-1		98.35		25.29		2.81
1742		2		-1		98.35		22.48		0
1743		2		-1		95.54		25.29		0
1744		2		-1		95.54		22.48		2.81
1745		1		1		101.16		22.48		0
1746		1		1		101.16		25.29		2.81
1747		1		1		103.97		22.48		2.81
1748		1		1		103.97		25.29		0
1749		2		-1		103.97		25.29		2.81
1750		2		-1		103.97		22.48		0
1751		2		-1		101.16		25.29		0
1752		2		-1		101.16		22.48		2.81
1753		1		1		106.78		22.48		0
1754		1		1		106.78		25.29		2.81
1755		1		1		109.59		22.48		2.81
1756		1		1		109.59		25.29		0
1757		2		-1		109.59		25.29		2.81
1758		2		-1		109.59		22.48		0
1759		2		-1		106.78		25.29		0
1760		2		-1		106.78		22.48		2.81
1761		1		1		112.4		22.48		0
1762		1		1		112.4		25.29		2.81
1763		1		1		115.21		22.48		2.81
1764		1		1		115.21		25.29		0
1765		2		-1		115.21		25.29		2.81
1766		2		-1		115.21		22.48		0
1767		2		-1		112.4		25.29		0
1768		2		-1		112.4		22.48		2.81
1769		1		1		118.02		22.48		0
1770		1		1		118.02		25.29		2.81
1771		1		1		120.83		22.48		2.81
1772		1		1		120.83		25.29		0
1773		2		-1		120.83		25.29		2.81
1774		2		-1		120.83		22.48		0
1775		2		-1		118.02		25.29		0
1776		2		-1		118.02		22.48		2.81
1777		1		1		123.64		22.48		0
1778		1		1		123.64		25.29		2.81
1779		1		1		126.45		22.48		2.81
1780		1		1		126.45		25.29		0
1781		2		-1		126.45		25.29		2.81
1782		2		-1		126.45		22.48		0
1783		2		-1		123.64		25.29		0
1784		2		-1		123.64		22.48		2.81
1785		1		1		129.26		22.48		0
1786		1		1		129.26		25.29		2.81
1787		1		1		132.07		22.48		2.81
1788		1		1		132.07		25.29		0
1789		2		-1		132.07		25.29		2.81
1790		2		-1		132.07		22.48		0
1791		2		-1		129.26		25.29		0
1792		2		-1		129.26		22.48		2.81
1793		1		1		134.88		22.48		0
1794		1		1		134.88		25.29		2.81
1795		1		1		137.69		22.48		2.81
1796		1		1		137.69		25.29		0
1797		2		-1		137.69		25.29		2.81
1798		2		-1		137.69		22.48		0
1799		2		-1		134.88		25.29		0
1800		2		-1		134.88		22.48		2.81
1801		1		1		140.5		22.48		0
1802		1		1		140.5		25.29		2.81
1803		1		1		143.31		22.48		2.81
1804		1		1		143.31		25.29		0
1805		2		-1		143.31		25.29		2.81
1806		2		-1		143.31		22.48		0
1807		2		-1		140.5		25.29		0
1808		2		-1		140.5		22.48		2.81
1809		1		1		146.12		22.48		0
1810		1		1		146.12		25.29		2.81
1811		1		1		148.93		22.48		2.81
1812		1		1		148.93		25.29		0
1813		2		-1		148.93		25.29		2.81
1814		2		-1		148.93		22.48		0
1815		2		-1		146.12		25.29		0
1816		2		-1		146.12		22.48		2.81
1817		1		1		151.74		22.48		0
1818		1		1		151.74		25.29		2.81
1819		1		1		154.55		22.48		2.81
1820		1		1		154.55		25.29		0
1821		2		-1		154.55		25.29		2.81
1822		2		-1		154.55		22.48		0
1823		2		-1		151.74		25.29		0
1824		2		-1		151.74		22.48		2.81
1825		1		1		157.36		22.48		0
1826		1		1		157.36		25.29		2.81
1827		1		1		160.17		22.48		2.81
1828		1		1		160.17		25.29		0
1829		2		-1		160.17		25.29		2.81
1830		2		-1		160.17		22.48		0
1831		2		-1		157.36		25.29		0
1832		2		-1		157.36		22.48		2.81
1833		1		1		162.98		22.48		0
1834		1		1		162.98		25.29		2.81
1835		1		1		165.79		22.48		2.81
1836		1		1		165.79		25.29		0
1837		2		-1		165.79		25.29		2.81
1838		2		-1		165.79		22.48		0
1839		2		-1		162.98		25.29		0
1840		2		-1		162.98		22.48		2.81
1841		1		1		168.6		22.48		0
1842		1		1		168.6		25.29		2.81
1843		1		1		171.41		22.48		2.81
1844		1		1		171.41		25.29		0
1845		2		-1		171.41		25.29		2.81
1846		2		-1		171.41		22.48		0
1847		2		-1		168.6		25.29		0
1848		2		-1		168.6		22.48		2.81
1849		1		1		174.22		22.48		0
1850		1		1		174.22		25.29		2.81
1851		1		1		177.03		22.48		2.81
1852		1		1		177.03		25.29		0
1853		2		-1		177.03		25.29		2.81
1854		2		-1		177.03		22.48		0
1855		2		-1		174.22		25.29		0
1856		2		-1		174.22		22.48		2.81
1857		1		1		179.84		22.48		0
1858		1		1		179.84		25.29		2.81
1859		1		1		182.65		22.48		2.81
1860		1		1		182.65		25.29		0
1861		2		-1		182.65		25.29		2.81
1862		2		-1		182.65		22.48		0
1863		2		-1		179.84		25.29		0
1864		2		-1		179.84		22.48		2.81
1865		1		1		185.46		22.48		0
1866		1		1		185.46		25.29		2.81
1867		1		1		188.27		22.48		2.81
1868		1		1		188.27		25.29		0
1869		2		-1		188.27		25.29		2.81
1870		2		-1		188.27		22.48		0
1871		2		-1		185.46		25.29		0
1872		2		-1		185.46		22.48		2.81
1873		1		1		191.08		22.48		0
1874		1		1		191.08		25.29		2.81
1875		1		1		193.89		22.48		2.81
1876		1		1		193.89		25.29		0
1877		2		-1		193.89		25.29		2.81
1878		2		-1		193.89		22.48		0
1879		2		-1		191.08		25.29		0
1880		2		-1		191.08		22.48		2.81
1881		1		1		196.7		22.48		0
1882		1		1		196.7		25.29		2.81
1883		1		1		199.51		22.48		2.81
1884		1		1		199.51		25.29		0
1885		2		-1		199.51		25.29		2.81
1886		2		-1		199.51		22.48		0
1887		2		-1		196.7		25.29		0
1888		2		-1		196.7		22.48		2.81
1889		1		1		202.32		22.48		0
1890		1		1		202.32		25.29		2.81
1891		1		1		205.13		22.48		2.81
1892		1		1		205.13		25.29		0
1893		2		-1		205.13		25.29		2.81
1894		2		-1		205.13		22.48		0
1895		2		-1		202.32		25.29		0
1896		2		-1		202.32		22.48		2.81
1897		1		1		207.94		22.48		0
1898		1		1		207.94		25.29		2.81
1899		1		1		210.75		22.48		2.81
1900		1		1		210.75		25.29		0
1901		2		-1		210.75		25.29		2.81
1902		2		-1		210.75		22.48		0
1903		2		-1		207.94		25.29		0
1904		2		-1		207.94		22.48		2.81
1905		1		1		213.56		22.48		0
1906		1		1		213.56		25.29		2.81
1907		1		1		216.37		22.48		2.81
1908		1		1		216.37		25.29		0
1909		2		-1		216.37		25.29		2.81
1910		2		-1		216.37		22.48		0
1911		2		-1		213.56		25.29		0
1912		2		-1		213.56		22.48		2.81
1913		1		1		219.18		22.48		0
1914		1		1		219.18		25.29		2.81
1915		1		1		221.99		22.48		2.81
1916		1		1		221.99		25.29		0
1917		2		-1		221.99		25.29		2.81
1918		2		-1		221.99		22.48		0
1919		2		-1		219.18		25.29		0
1920		2		-1		219.18		22.48		2.81
1921		1		1		224.8		22.48		0
1922		1		1		224.8		25.29		2.81
1923		1		1		227.61		22.48		2.81
1924		1		1		227.61		25.29		0
1925		2		-1		227.61		25.29		2.81
1926		2		-1		227.61		22.48		0
1927		2		-1		224.8		25.29		0
1928		2		-1		224.8		22.48		2.81
1929		1		1		230.42		22.48		0
1930		1		1		230.42		25.29		2.81
1931		1		1		233.23		22.48		2.81
1932		1		1		233.23		25.29		0
1933		2		-1		233.23		25.29		2.81
1934		2		-1		233.23		22.48		0
1935		2		-1		230.42		25.29		0
1936		2		-1		230.42		22.48		2.81
1937		1		1		236.04		22.48		0
1938		1		1		236.04		25.29		2.81
1939		1		1		238.85		22.48		2.81
1940		1		1		238.85		25.29		0
1941		2		-1		238.85		25.29		2.81
1942		2		-1		238.85		22.48		0
1943		2		-1		236.04		25.29		0
1944		2		-1		236.04		22.48		2.81
1945		1		1		241.66		22.48		0
1946		1		1		241.66		25.29		2.81
1947		1		1		244.47		22.48		2.81
1948		1		1		244.47		25.29		0
1949		2		-1		244.47		25.29		2.81
1950		2		-1		244.47		22.48		0
1951		2		-1		241.66		25.29		0
1952		2		-1		241.66		22.48		2.81
1953		1		1		247.28		22.48		0
1954		1		1		247.28		25.29		2.81
1955		1		1		250.09		22.48		2.81
1956		1		1		250.09		25.29		0
1957		2		-1		250.09		25.29		2.81
1958		2		-1		250.09		22.48		0
1959		2		-1		247.28		25.29		0
1960		2		-1		247.28		22.48		2.81
1961		1		1		252.9		22.48		0
1962		1		1		252.9		25.29		2.81
1963		1		1		255.71		22.48		2.81
1964		1		1		255.71		25.29		0
1965		2		-1		255.71		25.29		2.81
1966		2		-1		255.71		22.48		0
1967		2		-1		252.9		25.29		0
1968		2		-1		252.9		22.48		2.81
1969		1		1		258.52		22.48		0
1970		1		1		258.52		25.29		2.81
1971		1		1		261.33		22.48		2.81
1972		1		1		261.33		25.29		0
1973		2		-1		261.33		25.29		2.81
1974		2		-1		261.33		22.48		0
1975		2		-1		258.52		25.29		0
1976		2		-1		258.52		22.48		2.81
1977		1		1		264.14		22.48		0
1978		1		1		264.14		25.29		2.81
1979		1		1		266.95		22.48		2.81
1980		1		1		266.95		25.29		0
1981		2		-1		266.95		25.29		2.81
1982		2		-1		266.95		22.48		0
1983		2		-1		264.14		25.29		0
1984		2		-1		264.14		22.48		2.81
1985		1		1		269.76		22.48		0
1986		1		1		269.76		25.29		2.81
1987		1		1		272.57		22.48		2.81
1988		1		1		272.57		25.29		0
1989		2		-1		272.57		25.29		2.81
1990		2		-1		272.57		22.48		0
1991		2		-1		269.76		25.29		0
1992		2		-1		269.76		22.48		2.81
1993		1		1		275.38		22.48		0
1994		1		1		275.38		25.29		2.81
1995		1		1		278.19		22.48		2.81
1996		1		1		278.19		25.29		0
1997		2		-1		278.19		25.29		2.81
1998		2		-1		278.19		22.48		0
1999		2		-1		275.38		25.29		0
2000		2		-1		275.38		22.48		2.81
2001		1		1		0		28.1		0
2002		1		1		0		30.91		2.81
2003		1		1		2.81		28.1		2.81
2004		1		1		2.81		30.91		0
2005		2		-1		2.81		30.91		2.81
2006		2		-1		2.81		28.1		0
2007		2		-1		0		30.91		0
2008		2		-1		0		28.1		2.81
2009		1		1		5.62		28.1		0
2010		1		1		5.62		30.91		2.81
2011		1		1		8.43		28.1		2.81
2012		1		1		8.43		30.91		0
2013		2		-1		8.43		30.91		2.81
2014		2		-1		8.43		28.1		0
2015		2		-1		5.62		30.91		0
2016		2		-1		5.62		28.1		2.81
2017		1		1		11.24		28.1		0
2018		1		1		11.24		30.91		2.81
2019		1		1		14.05		28.1		2.81
2020		1		1		14.05		30.91		0
2021		2		-1		14.05		30.91		2.81
2022		2		-1		14.05		28.1		0
2023		2		-1		11.24		30.91		0
2024		2		-1		11.24		28.1		2.81
2025		1		1		16.86		28.1		0
2026		1		1		16.86		30.91		2.81
2027		1		1		19.67		28.1		2.81
2028		1		1		19.67		30.91		0
2029		2		-1		19.67		30.91		2.81
2030		2		-1		19.67		28.1		0
2031		2		-1		16.86		30.91		0
2032		2		-1		16.86		28.1		2.81
2033		1		1		22.48		28.1		0
2034		1		1		22.48		30.91		2.81
2035		1		1		25.29		28.1		2.81
2036		1		1		25.29		30.91		0
2037		2		-1		25.29		30.91		2.81
2038		2		-1		25.29		28.1		0
2039		2		-1		22.48		30.91		0
2040		2		-1		22.48		28.1		2.81
2041		1		1		28.1		28.1		0
2042		1		1		28.1		30.91		2.81
2043		1		1		30.91		28.1		2.81
2044		1		1		30.91		30.91		0
2045		2		-1		30.91		30.91		2.81
2046		2		-1		30.91		28.1		0
2047		2		-1		28.1		30.91		0
2048		2		-1		28.1		28.1		2.81
2049		1		1		33.72		28.1		0
2050		1		1		33.72		30.91		2.81
2051		1		1		36.53		28.1		2.81
2052		1		1		36.53		30.91		0
2053		2		-1		36.53		30.91		2.81
2054		2		-1		36.53		28.1		0
2055		2		-1		33.72		30.91		0
2056		2		-1		33.72		28.1		2.81
2057		1		1		39.34		28.1		0
2058		1		1		39.34		30.91		2.81
2059		1		1		42.15		28.1		2.81
2060		1		1		42.15		30.91		0
2061		2		-1		42.15		30.91		2.81
2062		2		-1		42.15		28.1		0
2063		2		-1		39.34		30.91		0
2064		2		-1		39.34		28.1		2.81
2065		1		1		44.96		28.1		0
2066		1		1		44.96		30.91		2.81
2067		1		1		47.77		28.1		2.81
2068		1		1		47.77		30.91		0
2069		2		-1		47.77		30.91		2.81
2070		2		-1		47.77		28.1		0
2071		2		-1		44.96		30.91		0
2072		2		-1		44.96		28.1		2.81
2073		1		1		50.58		28.1		0
2074		1		1		50.58		30.91		2.81
2075		1		1		53.39		28.1		2.81
2076		1		1		53.39		30.91		0
2077		2		-1		53.39		30.91		2.81
2078		2		-1		53.39		28.1		0
2079		2		-1		50.58		30.91		0
2080		2		-1		50.58		28.1		2.81
2081		1		1		56.2		28.1		0
2082		1		1		56.2		30.91		2.81
2083		1		1		59.01		28.1		2.81
2084		1		1		59.01		30.91		0
2085		2		-1		59.01		30.91		2.81
2086		2		-1		59.01		28.1		0
2087		2		-1		56.2		30.91		0
2088		2		-1		56.2		28.1		2.81
2089		1		1		61.82		28.1		0
2090		1		1		61.82		30.91		2.81
2091		1		1		64.63		28.1		2.81
2092		1		1		64.63		30.91		0
2093		2		-1		64.63		30.91		2.81
2094		2		-1		64.63		28.1		0
2095		2		-1		61.82		30.91		0
2096		2		-1		61.82		28.1		2.81
2097		1		1		67.44		28.1		0
2098		1		1		67.44		30.91		2.81
2099		1		1		70.25		28.1		2.81
2100		1		1		70.25		30.91		0
2101		2		-1		70.25		30.91		2.81
2102		2		-1		70.25		28.1		0
2103		2		-1		67.44		30.91		0
2104		2		-1		67.44		28.1		2.81
2105		1		1		73.06		28.1		0
2106		1		1		73.06		30.91		2.81
2107		1		1		75.87		28.1		2.81
2108		1		1		75.87		30.91		0
2109		2		-1		75.87		30.91		2.81
2110		2		-1		75.87		28.1		0
2111		2		-1		73.06		30.91		0
2112		2		-1		73.06		28.1		2.81
2113		1		1		78.68		28.1		0
2114		1		1		78.68		30.91		2.81
2115		1		1		81.49		28.1		2.81
2116		1		1		81.49		30.91		0
2117		2		-1		81.49		30.91		2.81
2118		2		-1		81.49		28.1		0
2119		2		-1		78.68		30.91		0
2120		2		-1		78.68		28.1		2.81
2121		1		1		84.3		28.1		0
2122		1		1		84.3		30.91		2.81
2123		1		1		87.11		28.1		2.81
2124		1		1		87.11		30.91		0
2125		2		-1		87.11		30.91		2.81
2126		2		-1		87.11		28.1		0
2127		2		-1		84.3		30.91		0
2128		2		-1		84.3		28.1		2.81
2129		1		1		89.92		28.1		0
2130		1		1		89.92		30.91		2.81
2131		1		1		92.73		28.1		2.81
2132		1		1		92.73		30.91		0
2133		2		-1		92.73		30.91		2.81
2134		2		-1		92.73		28.1		0
2135		2		-1		89.92		30.91		0
2136		2		-1		89.92		28.1		2.81
2137		1		1		95.54		28.1		0
2138		1		1		95.54		30.91		2.81
2139		1		1		98.35		28.1		2.81
2140		1		1		98.35		30.91		0
2141		2		-1		98.35		30.91		2.81
2142		2		-1		98.35		28.1		0
2143		2		-1		95.54		30.91		0
2144		2		-1		95.54		28.1		2.81
2145		1		1		101.16		28.1		0
2146		1		1		101.16		30.91		2.81
2147		1		1		103.97		28.1		2.81
2148		1		1		103.97		30.91		0
2149		2		-1		103.97		30.91		2.81
2150		2		-1		103.97		28.1		0
2151		2		-1		101.16		30.91		0
2152		2		-1		101.16		28.1		2.81
2153		1		1		106.78		28.1		0
2154		1		1		106.78		30.91		2.81
2155		1		1		109.59		28.1		2.81
2156		1		1		109.59		30.91		0
2157		2		-1		109.59		30.91		2.81
2158		2		-1		109.59		28.1		0
2159		2		-1		106.78		30.91		0
2160		2		-1		106.78		28.1		2.81
2161		1		1		112.4		28.1		0
2162		1		1		112.4		30.91		2.81
2163		1		1		115.21		28.1		2.81
2164		1		1		115.21		30.91		0
2165		2		-1		115.21		30.91		2.81
2166		2		-1		115.21		28.1		0
2167		2		-1		112.4		30.91		0
2168		2		-1		112.4		28.1		2.81
2169		1		1		118.02		28.1		0
2170		1		1		118.02		30.91		2.81
2171		1		1		120.83		28.1		2.81
2172		1		1		120.83		30.91		0
2173		2		-1		120.83		30.91		2.81
2174		2		-1		120.83		28.1		0
2175		2		-1		118.02		30.91		0
2176		2		-1		118.02		28.1		2.81
2177		1		1		123.64		28.1		0
2178		1		1		123.64		30.91		2.81
2179		1		1		126.45		28.1		2.81
2180		1		1		126.45		30.91		0
2181		2		-1		126.45		30.91		2.81
2182		2		-1		126.45		28.1		0
2183		2		-1		123.64		30.91		0
2184		2		-1		123.64		28.1		2.81
2185		1		1		129.26		28.1		0
2186		1		1		129.26		30.91		2.81
2187		1		1		132.07		28.1		2.81
2188		1		1		132.07		30.91		0
2189		2		-1		132.07		30.91		2.81
2190		2		-1		132.07		28.1		0
2191		2		-1		129.26		30.91		0
2192		2		-1		129.26		28.1		2.81
2193		1		1		134.88		28.1		0
2194		1		1		134.88		30.91		2.81
2195		1		1		137.69		28.1		2.81
2196		1		1		137.69		30.91		0
2197		2		-1		137.69		30.91		2.81
2198		2		-1		137.69		28.1		0
2199		2		-1		134.88		30.91		0
2200		2		-1		134.88		28.1		2.81
2201		1		1		140.5		28.1		0
2202		1		1		140.5		30.91		2.81
2203		1		1		143.31		28.1		2.81
2204		1		1		143.31		30.91		0
2205		2		-1		143.31		30.91		2.81
2206		2		-1		143.31		28.1		0
2207		2		-1		140.5		30.91		0
2208		2		-1		140.5		28.1		2.81
2209		1		1		146.12		28.1		0
2210		1		1		146.12		30.91		2.81
2211		1		1		148.93		28.1		2.81
2212		1		1		148.93		30.91		0
2213		2		-1		148.93		30.91		2.81
2214		2		-1		148.93		28.1		0
2215		2		-1		146.12		30.91		0
2216		2		-1		146.12		28.1		2.81
2217		1		1		151.74		28.1		0
2218		1		1		151.74		30.91		2.81
2219		1		1		154.55		28.1		2.81
2220		1		1		154.55		30.91		0
2221		2		-1		154.55		30.91		2.81
2222		2		-1		154.55		28.1		0
2223		2		-1		151.74		30.91		0
2224		2		-1		151.74		28.1		2.81
2225		1		1		157.36		28.1		0
2226		1		1		157.36		30.91		2.81
2227		1		1		160.17		28.1		2.81
2228		1		1		160.17		30.91		0
2229		2		-1		160.17		30.91		2.81
2230		2		-1		160.17		28.1		0
2231		2		-1		157.36		30.91		0
2232		2		-1		157.36		28.1		2.81
2233		1		1		162.98		28.1		0
2234		1		1		162.98		30.91		2.81
2235		1		1		165.79		28.1		2.81
2236		1		1		165.79		30.91		0
2237		2		-1		165.79		30.91		2.81
2238		2		-1		165.79		28.1		0
2239		2		-1		162.98		30.91		0
2240		2		-1		162.98		28.1		2.81
2241		1		1		168.6		28.1		0
2242		1		1		168.6		30.91		2.81
2243		1		1		171.41		28.1		2.81
2244		1		1		171.41		30.91		0
2245		2		-1		171.41		30.91		2.81
2246		2		-1		171.41		28.1		0
2247		2		-1		168.6		30.91		0
2248		2		-1		168.6		28.1		2.81
2249		1		1		174.22		28.1		0
2250		1		1		174.22		30.91		2.81
2251		1		1		177.03		28.1		2.81
2252		1		1		177.03		30.91		0
2253		2		-1		177.03		30.91		2.81
2254		2		-1		177.03		28.1		0
2255		2		-1		174.22		30.91		0
2256		2		-1		174.22		28.1		2.81
2257		1		1		179.84		28.1		0
2258		1		1		179.84		30.91		2.81
2259		1		1		182.65		28.1		2.81
2260		1		1		182.65		30.91		0
2261		2		-1		182.65		30.91		2.81
2262		2		-1		182.65		28.1		0
2263		2		-1		179.84		30.91		0
2264		2		-1		179.84		28.1		2.81
2265		1		1		185.46		28.1		0
2266		1		1		185.46		30.91		2.81
2267		1		1		188.27		28.1		2.81
2268		1		1		188.27		30.91		0
2269		2		-1		188.27		30.91		2.81
2270		2		-1		188.27		28.1		0
2271		2		-1		185.46		30.91		0
2272		2		-1		185.46		28.1		2.81
2273		1		1		191.08		28.1		0
2274		1		1		191.08		30.91		2.81
2275		1		1		193.89		28.1		2.81
2276		1		1		193.89		30.91		0
2277		2		-1		193.89		30.91		2.81
2278		2		-1		193.89		28.1		0
2279		2		-1		191.08		30.91		0
2280		2		-1		191.08		28.1		2.81
2281		1		1		196.7		28.1		0
2282		1		1		196.7		30.91		2.81
2283		1		1		199.51		28.1		2.81
2284		1		1		199.51		30.91		0
2285		2		-1		199.51		30.91		2.81
2286		2		-1		199.51		28.1		0
2287		2		-1		196.7		30.91		0
2288		2		-1		196.7		28.1		2.81
2289		1		1		202.32		28.1		0
2290		1		1		202.32		30.91		2.81
2291		1		1		205.13		28.1		2.81
2292		1		1		205.13		30.91		0
2293		2		-1		205.13		30.91		2.81
2294		2		-1		205.13		28.1		0
2295		2		-1		202.32		30.91		0
2296		2		-1		202.32		28.1		2.81
2297		1		1		207.94		28.1		0
2298		1		1		207.94		30.91		2.81
2299		1		1		210.75		28.1		2.81
2300		1		1		210.75		30.91		0
2301		2		-1		210.75		30.91		2.81
2302		2		-1		210.75		28.1		0
2303		2		-1		207.94		30.91		0
2304		2		-1		207.94		28.1		2.81
2305		1		1		213.56		28.1		0
2306		1		1		213.56		30.91		2.81
2307		1		1		216.37		28.1		2.81
2308		1		1		216.37		30.91		0
2309		2		-1		216.37		30.91		2.81
2310		2		-1		216.37		28.1		0
2311		2		-1		213.56		30.91		0
2312		2		-1		213.56		28.1		2.81
2313		1		1		219.18		28.1		0
2314		1		1		219.18		30.91		2.81
2315		1		1		221.99		28.1		2.81
2316		1		1		221.99		30.91		0
2317		2		-1		221.99		30.91		2.81
2318		2		-1		221.99		28.1		0
2319		2		-1		219.18		30.91		0
2320		2		-1		219.18		28.1		2.81
2321		1		1		224.8		28.1		0
2322		1		1		224.8		30.91		2.81
2323		1		1		227.61		28.1		2.81
2324		1		1		227.61		30.91		0
2325		2		-1		227.61		30.91		2.81
2326		2		-1		227.61		28.1		0
2327		2		-1		224.8		30.91		0
2328		2		-1		224.8		28.1		2.81
2329		1		1		230.42		28.1		0
2330		1		1		230.42		30.91		2.81
2331		1		1		233.23		28.1		2.81
2332		1		1		233.23		30.91		0
2333		2		-1		233.23		30.91		2.81
2334		2		-1		233.23		28.1		0
2335		2		-1		230.42		30.91		0
2336		2		-1		230.42		28.1		2.81
2337		1		1		236.04		28.1		0
2338		1		1		236.04		30.91		2.81
2339		1		1		238.85		28.1		2.81
2340		1		1		238.85		30.91		0
2341		2		-1		238.85		30.91		2.81
2342		2		-1		238.85		28.1		0
2343		2		-1		236.04		30.91		0
2344		2		-1		236.04		28.1		2.81
2345		1		1		241.66		28.1		0
2346		1		1		241.66		30.91		2.81
2347		1		1		244.47		28.1		2.81
2348		1		1		244.47		30.91		0
2349		2		-1		244.47		30.91		2.81
2350		2		-1		244.47		28.1		0
2351		2		-1		241.66		30.91		0
2352		2		-1		241.66		28.1		2.81
2353		1		1		247.28		28.1		0
2354		1		1		247.28		30.91		2.81
2355		1		1		250.09		28.1		2.81
2356		1		1		250.09		30.91		0
2357		2		-1		250.09		30.91		2.81
2358		2		-1		250.09		28.1		0
2359		2		-1		247.28		30.91		0
2360		2		-1		247.28		28.1		2.81
2361		1		1		252.9		28.1		0
2362		1		1		252.9		30.91		2.81
2363		1		1		255.71		28.1		2.81
2364		1		1		255.71		30.91		0
2365		2		-1		255.71		30.91		2.81
2366		2		-1		255.71		28.1		0
2367		2		-1		252.9		30.91		0
2368		2		-1		252.9		28.1		2.81
2369		1		1		258.52		28.1		0
2370		1		1		258.52		30.91		2.81
2371		1		1		261.33		28.1		2.81
2372		1		1		261.33		30.91		0
2373		2		-1		261.33		30.91		2.81
2374		2		-1		261.33		28.1		0
2375		2		-1		258.52		30.91		0
2376		2		-1		258.52		28.1		2.81
2377		1		1		264.14		28.1		0
2378		1		1		264.14		30.91		2.81
2379		1		1		266.95		28.1		2.81
2380		1		1		266.95		30.91		0
2381		2		-1		266.95		30.91		2.81
2382		2		-1		266.95		28.1		0
2383		2		-1		264.14		30.91		0
2384		2		-1		264.14		28.1		2.81
2385		1		1		269.76		28.1		0
2386		1		1		269.76		30.91		2.81
2387		1		1		272.57		28.1		2.81
2388		1		1		272.57		30.91		0
2389		2		-1		272.57		30.91		2.81
2390		2		-1		272.57		28.1		0
2391		2		-1		269.76		30.91		0
2392		2		-1		269.76		28.1		2.81
2393		1		1		275.38		28.1		0
2394		1		1		275.38		30.91		2.81
2395		1		1		278.19		28.1		2.81
2396		1		1		278.19		30.91		0
2397		2		-1		278.19		30.91		2.81
2398		2		-1		278.19		28.1		0
2399		2		-1		275.38		30.91		0
2400		2		-1		275.38		28.1		2.81
2401		1		1		0		33.72		0
2402		1		1		0		36.53		2.81
2403		1		1		2.81		33.72		2.81
2404		1		1		2.81		36.53		0
2405		2		-1		2.81		36.53		2.81
2406		2		-1		2.81		33.72		0
2407		2		-1		0		36.53		0
2408		2		-1		0		33.72		2.81
2409		1		1		5.62		33.72		0
2410		1		1		5.62		36.53		2.81
2411		1		1		8.43		33.72		2.81
2412		1		1		8.43		36.53		0
2413		2		-1		8.43		36.53		2.81
2414		2		-1		8.43		33.72		0
2415		2		-1		5.62		36.53		0
2416		2		-1		5.62		33.72		2.81
2417		1		1		11.24		33.72		0
2418		1		1		11.24		36.53		2.81
2419		1		1		14.05		33.72		2.81
2420		1		1		14.05		36.53		0
2421		2		-1		14.05		36.53		2.81
2422		2		-1		14.05		33.72		0
2423		2		-1		11.24		36.53		0
2424		2		-1		11.24		33.72		2.81
2425		1		1		16.86		33.72		0
2426		1		1		16.86		36.53		2.81
2427		1		1		19.67		33.72		2.81
2428		1		1		19.67		36.53		0
2429		2		-1		19.67		36.53		2.81
2430		2		-1		19.67		33.72		0
2431		2		-1		16.86		36.53		0
2432		2		-1		16.86		33.72		2.81
2433		1		1		22.48		33.72		0
2434		1		1		22.48		36.53		2.81
2435		1		1		25.29		33.72		2.81
2436		1		1		25.29		36.53		0
2437		2		-1		25.29		36.53		2.81
2438		2		-1		25.29		33.72		0
2439		2		-1		22.48		36.53		0
2440		2		-1		22.48		33.72		2.81
2441		1		1		28.1		33.72		0
2442		1		1		28.1		36.53		2.81
2443		1		1		30.91		33.72		2.81
2444		1		1		30.91		36.53		0
2445		2		-1		30.91		36.53		2.81
2446		2		-1		30.91		33.72		0
2447		2		-1		28.1		36.53		0
2448		2		-1		28.1		33.72		2.81
2449		1		1		33.72		33.72		0
2450		1		1		33.72		36.53		2.81
2451		1		1		36.53		33.72		2.81
2452		1		1		36.53		36.53		0
2453		2		-1		36.53		36.53		2.81
2454		2		-1		36.53		33.72		0
2455		2		-1		33.72		36.53		0
2456		2		-1		33.72		33.72		2.81
2457		1		1		39.34		33.72		0
2458		1		1		39.34		36.53		2.81
2459		1		1		42.15		33.72		2.81
2460		1		1		42.15		36.53		0
2461		2		-1		42.15		36.53		2.81
2462		2		-1		42.15		33.72		0
2463		2		-1		39.34		36.53		0
2464		2		-1		39.34		33.72		2.81
2465		1		1		44.96		33.72		0
2466		1		1		44.96		36.53		2.81
2467		1		1		47.77		33.72		2.81
2468		1		1		47.77		36.53		0
2469		2		-1		47.77		36.53		2.81
2470		2		-1		47.77		33.72		0
2471		2		-1		44.96		36.53		0
2472		2		-1		44.96		33.72		2.81
